CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Geography_Germany,Geography_Spain,Gender_Male,churn_probability,estimated_ltv,expected_revenue_retained,net_expected_value,naive_target,ds_optimized_target
850,39,3,124548.99,2,1,1,120380.12,0,True,False,True,0.2692997727852193,11209.4091,754.6728309216426,704.6728309216426,False,True
625,43,8,201696.07,1,1,0,133020.9,1,False,False,True,0.7539272292999593,18152.6463,3421.4435823552894,3371.4435823552894,True,True
608,44,7,114203.47,1,1,1,77830.36,1,True,False,True,0.7583274753593752,10278.3123,1948.5816543535532,1898.5816543535532,True,True
652,50,8,125437.64,1,1,1,17160.94,1,True,False,True,0.7972396244179335,11289.3876,2250.086782533119,2200.086782533119,True,True
611,43,8,64897.75,1,1,0,114996.33,0,False,False,False,0.7113260861283887,5840.7975,1038.6779063858692,988.6779063858692,True,True
528,46,9,135555.66,1,1,0,133146.03,1,True,False,False,0.9085685758889042,12200.0094,2771.1362915973114,2721.1362915973114,True,True
632,44,3,107764.75,1,1,0,185667.72,0,False,False,True,0.6613517069084393,9698.8275,1603.5840305338775,1553.5840305338775,True,True
429,27,6,117307.44,2,1,1,24020.49,0,False,False,False,0.175578600942708,10557.6696,463.4252143958399,413.4252143958399,False,True
457,41,8,73700.12,3,1,1,185750.02,1,False,False,True,0.8468739783935366,6633.0108,1404.3310612308237,1354.3310612308237,True,True
768,44,6,60603.4,1,1,1,178045.97,0,False,True,False,0.531019834792014,5454.3060000000005,724.0861677562727,674.0861677562727,True,True
715,35,4,40169.88,2,1,1,199857.47,0,False,True,False,0.1100395873888697,3615.2892,99.45623296485921,49.45623296485921,False,True
668,32,10,92041.87,1,1,1,43595.9,0,True,False,False,0.3301777124657248,8283.7683,683.7789169725214,633.7789169725214,False,True
625,26,3,130483.95,1,1,0,122810.53,0,True,False,True,0.48554476950333,11743.5555,1425.5054870992658,1375.5054870992658,False,True
571,23,10,151097.28,1,0,1,17163.75,0,False,False,False,0.2213814937149544,13598.7552,752.6281847100009,702.6281847100009,False,True
582,46,8,67563.31,1,1,0,44506.09,1,False,True,False,0.7716175698919479,6080.697899999999,1172.9933342112674,1122.9933342112674,True,True
716,35,8,112808.18,1,0,1,17848.3,0,False,False,False,0.2539591164559709,10152.7362,644.5949787406379,594.5949787406379,False,True
725,66,4,86459.8,1,1,1,141476.56,0,False,False,True,0.3063065133553943,7781.382,595.8719973766063,545.8719973766063,False,True
630,40,0,118633.08,1,0,1,60032.46,1,False,False,False,0.4522460830745512,10676.9772,1207.1552794440722,1157.1552794440722,False,True
627,55,2,159441.27,1,1,0,100686.11,1,False,False,False,0.8508087124929034,14349.7143,3052.2154870560007,3002.2154870560007,True,True
775,38,4,125212.65,2,1,1,15795.88,1,True,False,False,0.417025396066337,11269.1385,1174.8792365722265,1124.8792365722265,False,True
794,45,8,88656.37,2,1,0,116547.31,0,False,True,True,0.4722008191460673,7979.073299999998,941.9312370716284,891.9312370716284,False,True
831,32,2,146033.62,1,1,0,191260.74,0,False,False,False,0.3392886720483472,13143.0258,1114.8199425947914,1064.8199425947914,False,True
561,29,9,120268.13,1,1,1,173870.39,0,False,False,True,0.2105841153690476,10824.1317,569.8475496706413,519.8475496706413,False,True
487,46,4,135070.58,2,1,1,44244.49,1,True,False,False,0.663182425541325,12156.3522,2015.4697844326554,1965.4697844326554,True,True
684,27,9,122550.05,2,0,1,137835.82,0,False,False,False,0.1967148766690998,11029.5045,542.4169043596952,492.4169043596952,False,True
757,29,8,130306.49,1,1,0,77469.38,0,False,False,True,0.2877637823718195,11727.5841,843.6934896749026,793.6934896749026,False,True
662,41,4,90350.77,1,1,0,75884.65,1,False,True,False,0.6019332902290101,8131.569299999999,1223.665565868552,1173.665565868552,True,True
359,44,6,128747.69,1,1,0,146955.71,1,False,False,False,0.797463003668655,11587.2921,2310.109190613019,2260.109190613019,True,True
572,23,2,126873.52,1,0,1,67040.12,0,False,True,True,0.1950199831944729,11418.6168,556.7146141100314,506.71461411003145,False,True
721,69,2,108424.19,1,1,1,178418.35,0,False,False,True,0.2771636902478909,9758.1771,676.1530937821157,626.1530937821157,False,True
444,40,5,84350.07,1,1,0,143835.76,0,False,False,False,0.6031747538332976,7591.506300000001,1144.751235931607,1094.751235931607,True,True
685,30,4,84958.6,2,0,1,194343.72,0,True,False,False,0.1208316329129872,7646.274000000001,230.9779432800296,180.9779432800296,False,True
673,29,4,99097.36,1,1,1,9796.69,0,True,False,False,0.4045815172965832,8918.7624,902.0916060499289,852.0916060499289,False,True
503,30,10,136622.55,2,0,0,47310.24,0,True,False,True,0.227295218076048,12296.0295,698.7071766680049,648.7071766680049,False,True
485,30,5,156771.68,1,1,1,141148.21,0,True,False,False,0.3219376332293104,14109.4512,1135.5908313731134,1085.5908313731134,False,True
799,28,7,167658.33,2,1,1,111138.25,0,True,False,True,0.1726065610817802,15089.2497,651.125875005321,601.125875005321,False,True
607,24,2,109483.54,2,0,1,127560.77,0,True,False,False,0.2278736602877759,9853.5186,561.3393375239202,511.3393375239202,False,True
521,40,9,134504.78,1,1,0,18082.06,0,True,False,False,0.6951549432306016,12105.4302,2103.7874108657525,2053.7874108657525,True,True
535,44,2,114427.86,1,1,1,136330.26,0,False,False,False,0.5837791640769353,10298.5074,1503.0135103030332,1453.0135103030332,True,True
724,45,5,83888.54,1,0,1,34121.81,0,False,True,True,0.4360893605163258,7549.9686,823.1152446730849,773.1152446730849,False,True
520,32,5,110029.77,1,1,0,56246.69,0,True,False,True,0.575751905855914,9902.6793,1425.371620013727,1375.371620013727,True,True
696,41,9,127523.75,1,0,1,191417.42,0,False,True,True,0.294844758433793,11477.1375,845.9934584247318,795.9934584247318,False,True
657,30,1,139762.13,2,1,1,23317.88,0,True,False,True,0.1769152554603529,12578.5917,556.3361909842437,506.3361909842437,False,True
603,42,8,91611.12,1,0,0,144675.3,1,False,True,False,0.6674487487832421,8245.0008,1375.7788669192075,1325.7788669192075,True,True
726,42,2,109471.79,1,0,1,175161.05,0,False,False,False,0.4876489288384171,9852.4611,1201.1355254592931,1151.1355254592931,False,True
591,39,4,150500.64,1,1,0,14928.8,0,False,False,False,0.4648422695747183,13545.057600000002,1574.078829076072,1524.078829076072,False,True
792,59,9,101609.77,1,0,0,161479.19,1,True,False,False,0.9367575662800468,9144.8793,2141.6337192481947,2091.6337192481947,True,True
601,26,8,78892.23,1,1,1,23703.52,0,False,False,False,0.2285012837646088,7100.300699999999,405.6069562661875,355.6069562661875,False,True
820,29,3,82344.84,1,0,1,115985.38,0,False,False,False,0.2195956385510805,7411.035599999999,406.8577737266975,356.8577737266975,False,True
755,62,1,127706.33,2,0,1,142377.69,0,False,False,True,0.3711887678665694,11493.5697,1066.570993832884,1016.5709938328839,False,True
552,41,9,124349.34,1,1,0,135635.25,0,False,False,False,0.6014311386350087,11191.4406,1682.7202157560164,1632.7202157560164,True,True
576,28,1,119336.29,2,0,1,58976.85,0,True,False,True,0.1991060799979127,10740.2661,534.6130703263675,484.6130703263675,False,True
504,56,9,104217.3,1,0,0,55857.48,1,True,False,True,0.9245246826119984,9379.557,2167.907989616537,2117.907989616537,True,True
558,39,10,144757.02,1,1,0,22878.16,1,True,False,True,0.6931078770685499,13028.1318,2257.4751935168165,2207.4751935168165,True,True
705,24,7,100169.51,1,1,0,121408.55,0,False,False,False,0.3366558977241067,9015.2559,758.7597670567624,708.7597670567624,False,True
637,33,2,145731.83,1,0,1,109219.43,0,False,False,True,0.1858881701021951,13115.864699999998,609.521022097744,559.521022097744,False,True
697,56,5,110802.03,1,1,1,50230.31,1,False,True,True,0.4632854711301857,9972.1827,1154.9918400914466,1104.9918400914466,False,True
555,46,4,120392.99,1,1,0,177719.88,1,True,False,False,0.9159617690014256,10835.3691,2481.1959621548463,2431.1959621548463,True,True
594,26,6,135067.52,2,0,0,131211.86,0,True,False,False,0.2882519040040419,12156.0768,876.0030707048402,826.0030707048402,False,True
632,31,3,136556.44,1,1,0,82152.83,1,False,True,True,0.3556227371753099,12290.0796,1092.6579368636094,1042.6579368636094,False,True
687,35,3,99587.43,1,1,1,1713.1,1,False,False,False,0.3116063319706247,8962.868699999999,698.2216598853303,648.2216598853303,False,True
521,34,7,70731.07,1,1,1,20243.97,1,False,True,False,0.412393606800607,6365.7963,656.3034240787397,606.3034240787397,False,True
686,35,2,109342.82,2,0,1,86043.27,0,True,False,True,0.2081062173179647,9840.8538,511.9857148742797,461.9857148742797,False,True
465,25,2,78247.31,2,1,1,10472.31,0,False,False,True,0.114253182242894,7042.2579000000005,201.15009381254004,151.15009381254004,False,True
817,55,10,117561.49,1,1,0,95941.55,1,False,False,False,0.8356904940091715,10580.5341,2210.5129422274713,2160.5129422274713,True,True
578,23,10,88980.32,1,1,1,125222.36,0,False,False,True,0.175515769810277,8008.2288,351.3926106622077,301.3926106622077,False,True
616,41,1,103560.57,1,1,0,236.45,1,True,False,False,0.6462367529366492,9320.4513,1505.8045460040428,1455.8045460040428,True,True
517,37,5,113308.84,1,0,1,31517.16,0,False,False,True,0.273572040817174,10197.7956,697.4579385320993,647.4579385320993,False,True
806,32,3,63763.49,1,1,0,156593.09,0,False,False,False,0.3797354283022008,5738.714099999999,544.7982641668447,494.79826416684466,False,True
633,29,7,169988.35,1,1,0,4272.0,0,False,False,False,0.3447249116842651,15298.9515,1318.4824261748388,1268.4824261748388,False,True
624,35,0,180303.24,2,1,0,163587.9,0,True,False,False,0.2643285741318692,16227.291599999997,1072.3342126625146,1022.3342126625146,False,True
819,49,1,120656.86,4,0,0,166164.3,1,True,False,False,0.9552720165328432,10859.1174,2593.352744116221,2543.352744116221,True,True
568,31,1,61592.14,2,1,1,61796.64,0,True,False,False,0.075646373971794,5543.2926,104.83249626366955,54.832496263669555,False,True
806,48,4,164701.68,1,1,1,21439.49,0,False,False,True,0.4540731220131394,14823.151199999997,1682.698635864203,1632.698635864203,False,True
726,26,1,80780.16,1,1,1,19225.85,0,False,True,False,0.2348225064897,7270.214399999999,426.80249203137754,376.80249203137754,False,True
755,30,6,154221.37,2,0,1,62688.55,0,True,False,False,0.1901869935271397,13879.9233,659.9452207035739,609.9452207035739,False,True
756,26,5,101641.14,2,0,1,154460.68,0,False,False,False,0.1738190625622866,9147.7026,397.511272632648,347.511272632648,False,True
649,45,5,92786.66,1,1,0,173365.9,1,False,False,False,0.7876097891595272,8350.7994,1644.2928386868764,1594.2928386868764,True,True
595,32,8,131081.66,2,1,1,69428.79,0,True,False,True,0.1752985988494459,11797.3494,517.0147049893378,467.0147049893378,False,True
646,30,5,98014.74,1,1,1,12757.14,0,False,False,True,0.1755737487678074,8821.3266,387.19834506679416,337.19834506679416,False,True
574,26,8,97460.1,1,1,1,43093.67,0,False,False,True,0.1714195670033021,8771.409,375.89778319721677,325.89778319721677,False,True
850,36,1,104077.19,2,0,1,68594.0,0,False,False,True,0.1281161046743642,9366.9471,300.0141937857081,250.01419378570807,False,True
710,51,4,93656.95,1,0,1,141400.51,1,False,True,False,0.649981257084508,8429.125499999998,1369.6933971532703,1319.6933971532703,True,True
596,30,6,121345.88,4,1,0,41921.75,1,False,True,True,0.7591092843737742,10921.1292,2072.5826428913824,2022.5826428913824,True,True
609,39,8,141675.23,1,0,1,175664.25,0,False,False,False,0.4007992059625714,12750.7707,1277.6246929927051,1227.6246929927051,False,True
504,43,7,102365.49,1,1,0,194690.77,1,True,False,False,0.8468266542360994,9212.8941,1950.431071633625,1900.431071633625,True,True
685,57,7,101868.51,1,0,1,113483.96,0,True,False,True,0.7558049409632668,9168.165899999998,1732.3362716977335,1682.3362716977335,True,True
631,35,9,112392.45,2,1,0,24472.23,0,False,False,True,0.1970429188513708,10115.3205,498.2880691092768,448.2880691092768,False,True
595,25,7,106570.34,2,0,1,177025.79,0,True,False,False,0.2425045048618391,9591.3306,581.4852195298015,531.4852195298015,False,True
630,50,1,81947.76,1,0,1,63606.22,1,False,False,True,0.5159947407881339,7375.298399999999,951.4037965357845,901.4037965357845,True,True
661,31,7,144162.3,2,1,1,14490.79,0,False,False,False,0.1829321479970654,12974.607,593.3681819819401,543.3681819819401,False,True
796,39,5,86350.87,2,0,0,105080.53,0,True,False,True,0.2248947982246546,7771.578299999999,436.946883416401,386.946883416401,False,True
710,47,5,158623.14,1,0,0,83499.89,1,False,False,True,0.7292277037829082,14276.0826,2602.6287333532828,2552.6287333532828,True,True
606,48,4,132403.56,1,0,0,36091.91,1,True,False,True,0.9150575855492892,11916.3204,2726.029843463935,2676.029843463935,True,True
549,43,3,134985.66,1,1,0,6101.41,0,True,False,False,0.8187292898266538,12148.7094,2486.6260548430982,2436.6260548430982,True,True
528,37,6,103772.45,1,1,0,197111.99,0,False,False,True,0.3297956673966908,9339.5205,770.0333491156439,720.0333491156439,False,True
535,33,2,133040.32,1,1,1,110299.78,0,False,False,True,0.2085495185005094,11973.6288,624.2736302359581,574.2736302359581,False,True
539,38,8,71460.67,2,1,1,10074.05,0,False,True,True,0.1909387517069877,6431.4603,307.0037503337622,257.0037503337622,False,True
850,39,6,133214.13,1,0,1,20769.88,0,False,True,True,0.1849231978924294,11989.2717,554.2736157913008,504.2736157913008,False,True
646,37,7,96558.66,1,0,0,163427.18,0,False,False,False,0.4038436663925326,8690.2794,877.3785737178746,827.3785737178746,False,True
744,54,6,93806.31,2,0,1,140068.77,0,False,False,True,0.4435271558167258,8442.5679,936.1270321191469,886.1270321191469,False,True
544,64,3,124043.8,1,1,1,111402.97,1,False,False,False,0.5080528450353424,11163.942,1417.9681237273876,1367.9681237273876,True,True
723,52,5,131694.97,1,0,1,92873.5,1,True,False,True,0.8129443716824776,11852.5473,2408.8654044088366,2358.8654044088366,True,True
787,35,1,106266.8,1,1,1,16607.15,0,False,False,False,0.2503284978213738,9564.012,598.5361892763982,548.5361892763982,False,True
569,41,4,139840.36,1,1,1,163524.7,0,False,True,False,0.450307262650554,12585.6324,1416.8504186925306,1366.8504186925306,False,True
661,35,8,124098.54,1,1,0,86678.48,0,True,False,True,0.5858753965811843,11168.868599999998,1635.8913300970337,1585.8913300970337,True,True
415,32,5,145807.59,1,1,1,3064.65,0,False,False,True,0.244486861659393,13122.683099999998,802.0809019174386,752.0809019174386,False,True
611,26,2,107508.93,2,1,1,120801.65,0,False,False,False,0.1608172891205266,9675.8037,389.00913027409024,339.00913027409024,False,True
661,32,1,145980.23,1,0,1,56636.28,0,True,False,False,0.4274247463855384,13138.2207,1403.9001626636827,1353.9001626636827,False,True
850,37,3,212778.2,1,0,1,69372.88,0,False,False,False,0.3148141974973288,19150.038,1507.1759612533378,1457.1759612533378,False,True
573,47,4,152522.47,1,0,1,164038.07,1,True,False,False,0.8107235058340657,13727.0223,2782.2049109296004,2732.2049109296004,True,True
764,33,9,168964.77,1,0,1,118982.51,0,False,True,False,0.2607284288838904,15206.829299999998,991.2131779236277,941.2131779236277,False,True
607,36,4,98266.3,1,1,1,46416.36,0,False,True,False,0.2684012813854364,8843.967,593.4330188326285,543.4330188326285,False,True
558,38,8,113000.92,1,1,1,152872.39,0,False,False,True,0.2661930803100577,10170.0828,676.8014168850841,626.8014168850841,False,True
530,23,1,137060.88,2,1,1,165227.23,0,True,False,True,0.1307198523133444,12335.4792,403.12300480958294,353.12300480958294,False,True
654,37,5,112146.12,1,1,0,75927.35,0,True,False,True,0.6268082986522185,10093.1508,1581.6176702470696,1531.6176702470696,True,True
530,33,4,129307.32,1,1,1,172930.28,0,False,False,False,0.3050450231108885,11637.6588,887.5024744006587,837.5024744006587,False,True
656,69,6,163975.09,1,1,1,36108.5,0,False,True,True,0.2766296853353171,14757.7581,1020.6084948644318,970.6084948644318,False,True
602,42,6,158414.85,1,1,1,131886.46,0,True,False,False,0.5705469643918996,14257.3365,2033.6200150972074,1983.6200150972074,True,True
701,48,1,92072.68,1,1,1,133992.36,0,True,False,False,0.7318554834527152,8286.5412,1516.1376540192107,1466.1376540192107,True,True
653,30,2,88243.29,2,1,1,96658.26,0,False,True,False,0.1756544737980222,7941.8961,348.7573951010162,298.7573951010162,False,True
652,48,4,59486.31,1,1,0,163944.18,1,False,False,True,0.8113346415402848,5353.7679,1085.9243400090959,1035.9243400090959,True,True
592,38,8,119278.01,2,0,1,19370.73,0,False,False,False,0.2596513732861367,10735.0209,696.8407297350948,646.8407297350948,False,True
628,34,4,158741.43,2,1,1,126192.54,0,False,False,True,0.1592171853668451,14286.728699999998,568.6731829284314,518.6731829284314,False,True
658,40,7,140596.95,1,0,1,135459.02,1,False,False,False,0.4581330228163021,12653.7255,1449.2723783006809,1399.2723783006809,False,True
515,37,2,90432.92,1,1,1,188366.04,1,True,False,True,0.565927189160845,8138.962799999999,1151.51508502217,1101.51508502217,True,True
571,35,1,104783.81,2,0,1,178512.52,0,False,False,False,0.1950843090653169,9430.5429,459.9377364393325,409.9377364393325,False,True
760,42,0,77992.97,2,1,1,97906.38,0,True,False,True,0.2243680412765019,7019.3673,393.7304230253319,343.7304230253319,False,True
720,43,10,110822.9,1,0,0,72861.94,0,True,False,False,0.8453357660940561,9974.061,2107.857624125962,2057.857624125962,True,True
632,42,4,119624.6,2,1,1,195978.86,0,True,False,True,0.3511993584905369,10766.214,945.2718625429593,895.2718625429593,False,True
